date,year,total_cases,total_deaths,total_tests,total_hospitalizations,total_ICU,total_recoveries,total_vaccinations,total_vaccinated,total_boosters_1,total_boosters_2,total_vaccines_distributed
2021-02-20,2021,130735,1818,3349153,336,51,124114,165527,63882,0,0,205875
2021-02-21,2021,131063,1827,3356719,321,53,124478,169441,66357,0,0,205875
2021-02-22,2021,131336,1843,3362786,324,53,124818,173539,69362,0,0,205875
2021-02-23,2021,131603,1853,3369128,326,51,125234,180755,73718,0,0,205875
2021-02-24,2021,132033,1866,3378594,307,56,125622,186572,77354,0,0,205875
2021-02-25,2021,132432,1874,3387829,280,56,126074,195572,80620,0,0,205875
2021-02-26,2021,132788,1877,3397051,269,55,126406,207300,82989,0,0,274965
2021-02-27,2021,133203,1883,3404838,262,51,126774,218696,85442,0,0,274965
2021-02-28,2021,133504,1886,3412356,250,46,127034,227678,87695,0,0,274965
2021-03-01,2021,133795,1888,3418308,257,48,127233,235508,88145,0,0,274965
2021-03-02,2021,134052,1890,3424190,261,54,127531,245054,88539,0,0,274965
2021-03-03,2021,134454,1902,3434559,251,48,127903,255283,89094,0,0,274965
2021-03-04,2021,134785,1911,3444062,245,47,128261,266231,89786,0,0,274965
2021-03-05,2021,135196,1913,3454639,243,44,128644,275719,90486,0,0,326445
2021-03-06,2021,135537,1914,3462799,247,42,128974,282674,90824,0,0,326445
2021-03-07,2021,135841,1914,3470923,247,42,128974,290391,90937,0,0,326445
2021-03-08,2021,136119,1920,3476408,254,36,129566,297692,91027,0,0,326445
2021-03-09,2021,136374,1926,3481853,263,37,129978,303823,91138,0,0,326445
2021-03-10,2021,136773,1928,3492276,254,37,130382,308962,91259,0,0,384945
2021-03-11,2021,137137,1933,3502457,259,38,130716,317574,91366,0,0,436425
2021-03-12,2021,137562,1935,3512381,257,38,131081,333379,91470,0,0,436425
2021-03-13,2021,138036,1940,3521284,254,35,131502,346135,91520,0,0,436425
2021-03-14,2021,138424,1946,3529644,248,38,131781,357983,91538,0,0,436425
2021-03-15,2021,138788,1949,3536280,255,42,132028,368124,91593,0,0,436425
2021-03-16,2021,139143,1952,3542314,260,44,132415,379882,91868,0,0,436425
2021-03-17,2021,139622,1956,3553163,262,44,132748,397492,92081,0,0,436425
2021-03-18,2021,140127,1957,3564100,264,43,133086,418663,92378,0,0,528845
2021-03-19,2021,140823,1957,3576041,276,48,133437,439069,92935,0,0,528845
2021-03-20,2021,141379,1961,3586041,279,47,133800,452690,92935,0,0,528845
2021-03-21,2021,141934,1963,3597464,282,47,134000,459856,93236,0,0,528845
2021-03-22,2021,142390,1968,3605024,280,48,134246,487493,93414,0,0,528845
2021-03-23,2021,142855,1971,3612369,290,53,134653,497280,93681,0,0,528845
2021-03-24,2021,143547,1973,3625233,285,53,135040,512248,93910,0,0,655205
2021-03-25,2021,144311,1976,3639307,294,55,135500,532171,94347,0,0,697415
2021-03-26,2021,145028,1979,3652640,284,59,135972,558763,94947,0,0,697415
2021-03-27,2021,145696,1980,3664180,283,65,136350,577223,95452,0,0,697415
2021-03-28,2021,146340,1983,3676148,277,63,136659,594723,96447,0,0,697415
2021-03-29,2021,146885,1983,3684525,288,64,136980,608302,97561,0,0,697415
2021-03-30,2021,147461,1987,3692606,301,58,137499,620009,99378,0,0,697415
2021-03-31,2021,148332,1990,3706367,301,63,137992,634997,101298,0,0,697415
2021-04-01,2021,149207,1994,3720003,292,59,138560,653010,103926,0,0,848315
2021-04-02,2021,150288,1994,3733354,292,59,138560,653010,103926,0,0,848315
2021-04-03,2021,151359,1994,3745449,292,59,138560,653010,103926,0,0,848315
2021-04-04,2021,152307,1994,3756636,292,59,138560,653010,103926,0,0,848315
2021-04-05,2021,153194,1998,3765738,312,76,140614,707482,116198,0,0,1078215
2021-04-06,2021,154125,2001,3774880,328,76,141315,734403,123272,0,0,1078215
2021-04-07,2021,155476,2002,3788952,333,79,142010,755831,133401,0,0,1078215
2021-04-08,2021,156905,2005,3804181,340,83,142713,779817,143625,0,0,1208955
2021-04-09,2021,158426,2007,3819812,333,83,143360,818689,154017,0,0,1208955
2021-04-10,2021,159719,2012,3834199,349,84,144020,847630,163532,0,0,1208955
2021-04-11,2021,160902,2013,3849108,376,90,144596,847630,163532,0,0,1208955
2021-04-12,2021,162038,2018,3861430,390,90,145171,932258,176941,0,0,1208955
2021-04-13,2021,163119,2021,3873417,402,88,146011,970272,186156,0,0,1208955
2021-04-14,2021,164531,2029,3889185,420,92,146933,1004123,194012,0,0,1208955
2021-04-15,2021,166177,2034,3906400,416,86,147920,1043570,202841,0,0,1449695
2021-04-16,2021,167793,2034,3923326,423,93,149000,1082391,202841,0,0,1449695
2021-04-17,2021,169279,2037,3939690,445,94,149935,1121901,220472,0,0,1449695
2021-04-18,2021,170795,2040,3955098,451,103,150820,1147048,220472,0,0,1449695
2021-04-19,2021,172186,2043,3967736,460,104,151719,1165223,233340,0,0,1449695
2021-04-20,2021,173531,2048,3980901,476,105,153002,1196428,239277,0,0,1456295
2021-04-21,2021,175230,2048,3980901,476,105,153002,1232925,244527,0,0,1456295
2021-04-22,2021,177087,2054,4016838,518,116,155851,1275287,252422,0,0,1575635
2021-04-23,2021,178777,2059,4034404,549,125,157272,1319837,260231,0,0,1575635
2021-04-24,2021,180369,2064,4052195,584,129,158603,1361365,267195,0,0,1575635
2021-04-25,2021,181806,2067,4069285,594,140,159603,1398673,271490,0,0,1575635
2021-04-26,2021,183301,2074,4084180,616,145,160617,1419188,274289,0,0,1575635
2021-04-27,2021,184840,2067,4097963,635,143,162052,1468785,284870,0,0,1575635
2021-04-28,2021,186679,2073,4116949,643,145,163668,1497256,288595,0,0,1678595
2021-04-29,2021,188727,2075,4137568,632,151,165267,1528569,292765,0,0,1765875
2021-04-30,2021,190734,2082,4156536,649,152,166824,1562713,296290,0,0,1765875
2021-05-01,2021,193167,2083,4177040,646,152,168580,1597666,299929,0,0,1765875
2021-05-02,2021,194898,2086,4193683,648,155,169892,1621306,300755,0,0,1774065
2021-05-03,2021,196910,2090,4208791,658,154,171212,1640303,301398,0,0,1774065
2021-05-04,2021,198653,2099,4223375,671,150,172931,1668455,303509,0,0,1774065
2021-05-05,2021,200924,2102,4243889,666,146,174666,1694675,305511,0,0,1981155
2021-05-06,2021,203135,2102,4263840,654,146,176536,1732582,308027,0,0,2002215
2021-05-07,2021,205115,2106,4282841,659,150,178149,1792312,311908,0,0,2117615
2021-05-08,2021,207157,2108,4301676,661,148,179894,1846554,314504,0,0,2118915
2021-05-09,2021,208790,2110,4317240,668,155,181483,1889039,316357,0,0,2118915
2021-05-10,2021,210387,2117,4331220,690,158,182832,1916957,318841,0,0,2118915
2021-05-11,2021,211836,2119,4343100,705,163,184719,1947004,319779,0,0,2118915
2021-05-12,2021,213635,2123,4360671,737,169,186550,1975341,320751,0,0,2334195
2021-05-13,2021,215193,2132,4375995,722,177,188475,2019713,322247,0,0,2355255
2021-05-14,2021,216626,2137,4391097,713,177,190616,2086589,325409,0,0,2355255
2021-05-15,2021,217821,2140,4404085,686,178,192688,2144280,327063,0,0,2355255
2021-05-16,2021,218961,2143,4416002,647,186,194538,2189999,328414,0,0,2355255
2021-05-17,2021,219682,2148,4423042,678,181,196246,2217446,329613,0,0,2355255
2021-05-18,2021,220559,2152,4431142,691,187,198394,2243969,330602,0,0,2355255
2021-05-19,2021,221467,2158,4441575,685,185,200496,2271955,332276,0,0,2570525
2021-05-20,2021,222279,2162,4450645,665,177,202442,2312821,335482,0,0,2591585
2021-05-21,2021,223011,2164,4460823,638,177,204270,2401932,341610,0,0,2591585
2021-05-22,2021,223632,2170,4470348,617,164,205960,2460857,347008,0,0,2704785
2021-05-23,2021,224195,2176,4477321,581,162,207486,2506919,351541,0,0,2712185
2021-05-24,2021,224647,2183,4482447,569,161,208856,2532143,353292,0,0,2712185
2021-05-25,2021,225034,2192,4486483,565,158,210764,2552317,354462,0,0,2712185
2021-05-26,2021,225424,2198,4492487,548,157,212273,2578577,357963,0,0,2933315
2021-05-27,2021,225937,2199,4501525,538,150,213721,2615747,363926,0,0,2948525
2021-05-28,2021,226449,2206,4509265,517,147,214966,2668567,372151,0,0,2948525
2021-05-29,2021,226855,2214,4516174,478,140,216167,2720687,381015,0,0,2948525
2021-05-30,2021,227246,2219,4522783,446,138,216954,2759729,388200,0,0,2948525
2021-05-31,2021,227509,2227,4527212,439,133,217636,2781430,391175,0,0,2960425
2021-06-01,2021,227718,2228,4531332,438,127,218719,2811168,397209,0,0,2960425
2021-06-02,2021,228128,2231,4539671,435,122,219592,2841779,406712,0,0,3218995
2021-06-03,2021,228424,2236,4546523,411,120,220357,2888005,429489,0,0,3294095
2021-06-04,2021,228668,2243,4552352,379,108,221010,2951927,466269,0,0,3294095
2021-06-05,2021,228961,2246,4559205,373,105,221644,3013555,502833,0,0,3294095
2021-06-06,2021,229192,2246,4564551,360,96,222062,3057662,529502,0,0,3299195
2021-06-07,2021,229319,2248,4568610,351,94,222364,3084119,545853,0,0,3299195
2021-06-08,2021,229458,2251,4572062,336,85,222776,3123226,573211,0,0,3558935
2021-06-09,2021,229771,2256,4580621,329,83,223311,3157862,598139,0,0,3558935
2021-06-10,2021,229949,2262,4586127,306,81,223877,3215144,634774,0,0,3604835
2021-06-11,2021,230119,2265,4592829,296,79,224325,3273450,678541,0,0,3605035
2021-06-12,2021,230298,2269,4598320,290,74,224782,3336850,729137,0,0,3605035
2021-06-13,2021,230463,2270,4604136,272,75,225013,3384026,767586,0,0,3605035
2021-06-14,2021,230578,2270,4607469,270,73,225219,3412751,792356,0,0,3608535
2021-06-15,2021,230705,2274,4611956,271,68,225627,3480407,836613,0,0,3608535
2021-06-16,2021,230858,2278,4618678,255,67,225941,3533434,878594,0,0,3869645
2021-06-17,2021,231008,2280,4624731,242,58,226257,3583406,922276,0,0,3882325
2021-06-18,2021,231132,2283,4630314,237,58,226513,3654750,983186,0,0,3917395
2021-06-19,2021,231259,2289,4635380,221,49,226800,3721419,1040740,0,0,3917395
2021-06-20,2021,231359,2290,4640266,214,53,226942,3775674,1087769,0,0,4238385
2021-06-21,2021,231419,2292,4643107,214,56,227124,3804700,1113341,0,0,4238385
